tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
"Sarasota Challenger 2019" ,2019-04-17 00:00:00 ,"Boris Arias/Sekou Bangoura" ,"Jeevan Nedunchezhiyan/Purav Raja" ,2 ,1 ,5 ,7 ,1 , , ,7 ,5 ,5 , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-17 00:00:00 ,"Nathaniel Lammons/Aisam Qureshi" ,"Jc Aragone/Marcos Giron" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-17 00:00:00 ,"Martin Cuevas/Paolo Lorenzi" ,"Harri Heliovaara/Henri Laaksonen" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-17 00:00:00 ,"Jonathan Eysseric/Antonio Sancic" ,"Franco Agamenone/Facundo Bagnis" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-17 00:00:00 ,"Andrea Vavassori/David Vega Hernandez" ,"Sergio Martos Gornes/David Perez Sanz" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-17 00:00:00 ,"Tomislav Brkic/Tomislav Draganja" ,"Andreas Siljestrom/Szymon Walkow" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,7 , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-17 00:00:00 ,"Skander Mansouri/Nenad Zimonjic" ,"Anis Ghorbel/Vasko Mladenov" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-17 00:00:00 ,"Ruben Bemelmans/Tim Puetz" ,"Zdenek Kolar/Mark Vervoort" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-18 00:00:00 ,"Max Purcell/Luke Saville" ,"Prajnesh Gunneswaran/Saketh Sai Myneni" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-18 00:00:00 ,"David Pel/Hans Podlipnik Castillo" ,"Mao Xin Gong/Ze Zhang" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-18 00:00:00 ,"Lukasz Kubot/Marcelo Melo" ,"Jurgen Melzer/Dominic Thiem" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-18 00:00:00 ,"Radu Albot/Nikoloz Basilashvili" ,"Marton Fucsovics/Guido Pella" ,2 ,1 ,6 ,6 ,1 , , ,1 ,7 ,6 , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-18 00:00:00 ,"Marcelo Demoliner/Daniil Medvedev" ,"Juan Sebastian Cabal/Robert Farah" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-18 00:00:00 ,"Diego Sebastian Schwartzman/Joao Sousa" ,"Henri Kontinen/John Peers" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,atp ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-18 00:00:00 ,"Marcelo Arevalo/Miguel Angel Reyes Varela" ,"Adrian Menendez Maceiras/Roberto Ortega Olmedo" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,CLAY ,challeger ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-18 00:00:00 ,"Renzo Olivo/Luis Patino" ,"Nicolas Mejia/Emilio Nava" ,2 ,1 ,3 ,7 ,1 , , ,6 ,5 ,6 , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-18 00:00:00 ,"Luke Bambridge/Jonny O'Mara" ,"Alex Lawson/Peter Polansky" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-18 00:00:00 ,"Boris Arias/Sekou Bangoura" ,"Mitchell Krueger/Matt Reid" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-18 00:00:00 ,"Nathaniel Lammons/Aisam Qureshi" ,"Treat Conrad Huey/Fabrice Martin" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,8 , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-18 00:00:00 ,"Martin Cuevas/Paolo Lorenzi" ,"Roberto Maytin/Fernando Romboli" ,2 ,1 ,6 ,7 ,1 , , ,7 ,5 ,7 , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-18 00:00:00 ,"Facundo Arguello/Guillermo Duran" ,"Benjamin Bonzi/Quentin Halys" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-18 00:00:00 ,"Andrea Vavassori/David Vega Hernandez" ,"Skander Mansouri/Nenad Zimonjic" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-18 00:00:00 ,"Tomislav Brkic/Tomislav Draganja" ,"Daniel Gimeno Traver/Pedro Martinez Portero" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-18 00:00:00 ,"Ruben Bemelmans/Tim Puetz" ,"Jonathan Eysseric/Antonio Sancic" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-19 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Kamil Majchrzak/Toshihide Matsui" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-19 00:00:00 ,"Yan Bai/Fajing Sun" ,"N.Sriram Balaji/James Cerretani" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,9 , , ,CLAY ,challeger ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-19 00:00:00 ,"Maximo Gonzalez/Horacio Zeballos" ,"Marcelo Demoliner/Daniil Medvedev" ,1 ,0 ,w , , , , , , , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-19 00:00:00 ,"Nikola Mektic/Franko Skugor" ,"Lukasz Kubot/Marcelo Melo" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-19 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Diego Sebastian Schwartzman/Joao Sousa" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-19 00:00:00 ,"Robin Haase/Wesley Koolhof" ,"Radu Albot/Nikoloz Basilashvili" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , , ,CLAY ,atp ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-19 00:00:00 ,"Gonzalo Escobar/Luis David Martinez" ,"Evan King/Nathan Pasha" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,challeger ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-19 00:00:00 ,"Ariel Behar/Roberto Quiroz" ,"John Patrick Smith/Sem Verbeek" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-19 00:00:00 ,"Facundo Arguello/Guillermo Duran" ,"Tomislav Brkic/Tomislav Draganja" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-19 00:00:00 ,"Ruben Bemelmans/Tim Puetz" ,"Andrea Vavassori/David Vega Hernandez" ,2 ,1 ,7 ,6 ,1 , , ,6 ,7 ,5 , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-20 00:00:00 ,"Max Purcell/Luke Saville" ,"Yan Bai/Fajing Sun" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-20 00:00:00 ,"David Pel/Hans Podlipnik Castillo" ,"Sander Arends/Tristan Samuel Weissborn" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,challeger ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-20 00:00:00 ,"Nikola Mektic/Franko Skugor" ,"Maximo Gonzalez/Horacio Zeballos" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-20 00:00:00 ,"Robin Haase/Wesley Koolhof" ,"Jamie Murray/Bruno Soares" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,atp ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-20 00:00:00 ,"Marcelo Arevalo/Miguel Angel Reyes Varela" ,"Gonzalo Escobar/Luis David Martinez" ,2 ,1 ,5 ,6 ,1 , , ,7 ,3 ,7 , , ,CLAY ,challeger ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-20 00:00:00 ,"Ariel Behar/Roberto Quiroz" ,"Renzo Olivo/Luis Patino" ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,7 , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-20 00:00:00 ,"Luke Bambridge/Jonny O'Mara" ,"Nathaniel Lammons/Aisam Qureshi" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-20 00:00:00 ,"Martin Cuevas/Paolo Lorenzi" ,"Boris Arias/Sekou Bangoura" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-20 00:00:00 ,"Ruben Bemelmans/Tim Puetz" ,"Facundo Arguello/Guillermo Duran" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-21 00:00:00 ,"Max Purcell/Luke Saville" ,"David Pel/Hans Podlipnik Castillo" ,2 ,1 ,4 ,7 ,1 , , ,6 ,5 ,5 , , ,CLAY ,challeger ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-21 00:00:00 ,"Nikola Mektic/Franko Skugor" ,"Robin Haase/Wesley Koolhof" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,9 , , ,CLAY ,atp ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-21 00:00:00 ,"Marcelo Arevalo/Miguel Angel Reyes Varela" ,"Ariel Behar/Roberto Quiroz" ,2 ,1 ,1 ,6 ,1 , , ,6 ,4 ,1 , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-21 00:00:00 ,"Martin Cuevas/Paolo Lorenzi" ,"Luke Bambridge/Jonny O'Mara" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,challeger ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-22 00:00:00 ,"Ken Skupski/Neal Skupski" ,"Mate Valkusz/Nenad Zimonjic" ,2 ,0 ,6 ,7 , , , ,0 ,6 , , , ,CLAY ,atp ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-23 00:00:00 ,"Jean Julien Rojer/Horia Tecau" ,"David Marrero/Fernando Verdasco" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,atp ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-23 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Ivan Dodig/Edouard Roger Vasselin" ,2 ,1 ,7 ,1 ,1 , , ,5 ,6 ,5 , , ,CLAY ,atp ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-23 00:00:00 ,"Pablo Carreno Busta/Feliciano Lopez" ,"Nikola Mektic/Franko Skugor" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Francavilla Challenger 2019" ,2019-04-23 00:00:00 ,"Andrea Del Federico/Stefano Travaglia" ,"Quentin Halys/Gleb Sakharov" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Francavilla Challenger 2019" ,2019-04-23 00:00:00 ,"Guillermo Duran/David Vega Hernandez" ,"Viktor Galovic/Andrea Pellegrino" ,2 ,1 ,6 ,4 ,1 , , ,0 ,6 ,9 , , ,CLAY ,challeger ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-23 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Radu Albot/Nikoloz Basilashvili" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,atp ,ATP
"Leon Challenger 2019" ,2019-04-23 00:00:00 ,"Matt Reid/John Patrick Smith" ,"Matias Franco Descotte/Skander Mansouri" ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,4 , , ,HARD ,challeger ,ATP
"Leon Challenger 2019" ,2019-04-23 00:00:00 ,"Dustin Brown/Sem Verbeek" ,"Scott Clayton/Adil Shamasdin" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-23 00:00:00 ,"Teimuraz Gabashvili/Uladzimir Ignatik" ,"Xin Gao/Zhizhen Zhang" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-23 00:00:00 ,"Alex Bolt/Akira Santillan" ,"Yan Bai/Fajing Sun" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-23 00:00:00 ,"Andrej Martin/Toshihide Matsui" ,"Jie Cui/Yecong He" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-23 00:00:00 ,"Frank Dancevic/Peter Polansky" ,"Alex Knaff/Lucas Poullain" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-23 00:00:00 ,"Harri Heliovaara/Alex Lawson" ,"Nathaniel Lammons/Jack Withrow" ,2 ,1 ,7 ,3 ,1 , , ,6 ,6 ,7 , , ,CLAY ,challeger ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-24 00:00:00 ,"Juan Sebastian Cabal/Robert Farah" ,"Roberto Carballes Baena/Jaume Antoni Munar Clar" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,5 , , ,CLAY ,atp ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-24 00:00:00 ,"Lukasz Kubot/Marcelo Melo" ,"Joao Sousa/Dominic Thiem" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,7 , , ,CLAY ,atp ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-24 00:00:00 ,"Henri Kontinen/John Peers" ,"Maximo Gonzalez/Horacio Zeballos" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,CLAY ,atp ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-24 00:00:00 ,"Oliver Marach/Mate Pavic" ,"Kei Nishikori/Diego Sebastian Schwartzman" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,5 , , ,CLAY ,atp ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-24 00:00:00 ,"Raven Klaasen/Joe Salisbury" ,"Marcel Granollers/Marc Lopez" ,2 ,1 ,6 ,3 ,1 , , ,2 ,6 ,1 , , ,CLAY ,atp ,ATP
"Francavilla Challenger 2019" ,2019-04-24 00:00:00 ,"Javier Barranco Cosano/Raul Brancaccio" ,"Lorenzo Musetti/Giulio Zeppieri" ,1 ,0 ,4 ,1 , , , ,6 ,0 , , , ,CLAY ,challeger ,ATP
"Francavilla Challenger 2019" ,2019-04-24 00:00:00 ,"Tomislav Brkic/Nikola Cacic" ,"Alessio De Bernardis/Giuseppe Tresca" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,challeger ,ATP
"Francavilla Challenger 2019" ,2019-04-24 00:00:00 ,"Enzo Couacaud/Rudolf Molleker" ,"Kimmer Coppejans/Sander Gille" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,9 , , ,CLAY ,challeger ,ATP
"Francavilla Challenger 2019" ,2019-04-24 00:00:00 ,"Philipp Oswald/Filip Polasek" ,"Riccardo Bonadio/David Perez Sanz" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Francavilla Challenger 2019" ,2019-04-24 00:00:00 ,"Jonathan Eysseric/Andrei Vasilevski" ,"Julian Ocleppo/Andrea Vavassori" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,5 , , ,CLAY ,challeger ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-24 00:00:00 ,"Andre Begemann/Ernests Gulbis" ,"Roman Jebavy/Andres Molteni" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,atp ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-24 00:00:00 ,"Luke Bambridge/Jonny O'Mara" ,"Santiago Gonzalez/Matwe Middelkoop" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,8 , , ,CLAY ,atp ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-24 00:00:00 ,"Marcus Daniell/Wesley Koolhof" ,"Hubert Hurkacz/Fabrice Martin" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,atp ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-24 00:00:00 ,"Marcelo Demoliner/Divij Sharan" ,"Robert Lindstedt/Aisam Qureshi" ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,9 , , ,CLAY ,atp ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-24 00:00:00 ,"Rohan Bopanna/Dominic Inglot" ,"Thomas Fabbiano/John Millman" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,atp ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-24 00:00:00 ,"Robin Haase/Frederik Nielsen" ,"Gabor Borsos/Peter Nagy" ,2 ,1 ,2 ,6 ,1 , , ,6 ,3 ,8 , , ,CLAY ,atp ,ATP
"Leon Challenger 2019" ,2019-04-24 00:00:00 ,"Marcelo Arevalo/Miguel Angel Reyes Varela" ,"Ariel Behar/Roberto Quiroz" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
"Leon Challenger 2019" ,2019-04-24 00:00:00 ,"Evan King/Nathan Pasha" ,"Christopher Eubanks/Darian King" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,challeger ,ATP
"Leon Challenger 2019" ,2019-04-24 00:00:00 ,"Hans Hach Verdugo/Ante Pavic" ,"Sergio Galdos/Mohamed Safwat" ,2 ,1 ,7 ,6 ,1 , , ,6 ,7 ,7 , , ,HARD ,challeger ,ATP
"Leon Challenger 2019" ,2019-04-24 00:00:00 ,"Lucas Miedler/Sebastian Ofner" ,"Iker Munoz/Jose Andres Perez Perez" ,2 ,0 ,6 ,6 , , , ,0 ,0 , , , ,HARD ,challeger ,ATP
"Leon Challenger 2019" ,2019-04-24 00:00:00 ,"Adrian Menendez Maceiras/Federico Zeballos" ,"Gonzalo Escobar/Luis David Martinez" ,2 ,1 ,6 ,5 ,1 , , ,3 ,7 ,5 , , ,HARD ,challeger ,ATP
"Leon Challenger 2019" ,2019-04-24 00:00:00 ,"Rafael De Alba/Alan Raul Sau Franco" ,"Juan Alejandro Hernandez/Alan Magadan" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,8 , , ,HARD ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-24 00:00:00 ,"Maverick Banes/Jacob Grills" ,"Enrique Lopez Perez/Luca Margaroli" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-24 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Ramkumar Ramanathan/Vishnu Vardhan" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-24 00:00:00 ,"Max Purcell/Luke Saville" ,"Nicolas Barrientos/Ruben Gonzales" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , , ,CLAY ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-24 00:00:00 ,"David Pel/Hans Podlipnik Castillo" ,"Nikola Milojevic/Goncalo Oliveira" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-24 00:00:00 ,"N.Sriram Balaji/James Cerretani" ,"Rigele Te/Di Wu" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-24 00:00:00 ,"Roberto Maytin/Fernando Romboli" ,"Dennis Novikov/Andreas Siljestrom" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,8 , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-24 00:00:00 ,"Thai Kwiatkowski/Noah Rubin" ,"Arthur Rinderknech/Denis Yevseyev" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-24 00:00:00 ,"Andre Goransson/Hunter Reese" ,"Ryan Shane/Evan Song" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-24 00:00:00 ,"Guilherme Clezar/Marc Polmans" ,"Jeevan Nedunchezhiyan/Purav Raja" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-24 00:00:00 ,"JC Aragone/Treat Conrad Huey" ,"Sandro Ehrat/Alexander Zhurbin" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,challeger ,ATP
"Tallahassee Challenger 2019" ,2019-04-24 00:00:00 ,"Martin Cuevas/Emilio Gomez" ,"Nicholas Monroe/Ruan Roelofse" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,challeger ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-25 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Jean Julien Rojer/Horia Tecau" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,atp ,ATP
"Barcelona Open Banc Sabadell - Barcelona 2019" ,2019-04-25 00:00:00 ,"Pablo Carreno Busta/Feliciano Lopez" ,"Lukasz Kubot/Marcelo Melo" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,atp ,ATP
"Francavilla Challenger 2019" ,2019-04-25 00:00:00 ,"Denys Molchanov/Igor Zelenay" ,"Enzo Couacaud/Rudolf Molleker" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
"Francavilla Challenger 2019" ,2019-04-25 00:00:00 ,"Tomislav Brkic/Nikola Cacic" ,"Jonathan Eysseric/Andrei Vasilevski" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,challeger ,ATP
"Francavilla Challenger 2019" ,2019-04-25 00:00:00 ,"Philipp Oswald/Filip Polasek" ,"Andrea Del Federico/Stefano Travaglia" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
"Francavilla Challenger 2019" ,2019-04-25 00:00:00 ,"Guillermo Duran/David Vega Hernandez" ,"Javier Barranco Cosano/Raul Brancaccio" ,1 ,0 ,6 ,4 , , , ,3 ,1 , , , ,CLAY ,challeger ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-25 00:00:00 ,"Ken Skupski/Neal Skupski" ,"Marcelo Demoliner/Divij Sharan" ,2 ,1 ,7 ,5 ,1 , , ,6 ,7 ,7 , , ,CLAY ,atp ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-25 00:00:00 ,"Andre Begemann/Ernests Gulbis" ,"Rohan Bopanna/Dominic Inglot" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-25 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Luke Bambridge/Jonny O'Mara" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,6 , , ,CLAY ,atp ,ATP
"Gazprom Hungarian Open - Budapest 2019" ,2019-04-25 00:00:00 ,"Marcus Daniell/Wesley Koolhof" ,"Robin Haase/Frederik Nielsen" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,atp ,ATP
"Leon Challenger 2019" ,2019-04-25 00:00:00 ,"Matt Reid/John Patrick Smith" ,"Rafael De Alba/Alan Raul Sau Franco" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,challeger ,ATP
"Leon Challenger 2019" ,2019-04-25 00:00:00 ,"Hans Hach Verdugo/Ante Pavic" ,"Adrian Menendez Maceiras/Federico Zeballos" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,challeger ,ATP
"Leon Challenger 2019" ,2019-04-25 00:00:00 ,"Lucas Miedler/Sebastian Ofner" ,"Marcelo Arevalo/Miguel Angel Reyes Varela" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,challeger ,ATP
"Leon Challenger 2019" ,2019-04-25 00:00:00 ,"Dustin Brown/Sem Verbeek" ,"Evan King/Nathan Pasha" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-25 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Maverick Banes/Jacob Grills" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-25 00:00:00 ,"Alex Bolt/Akira Santillan" ,"N.Sriram Balaji/James Cerretani" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-25 00:00:00 ,"Max Purcell/Luke Saville" ,"Andrej Martin/Toshihide Matsui" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,1 , , ,CLAY ,challeger ,ATP
"Nanchang Challenger 2019" ,2019-04-25 00:00:00 ,"David Pel/Hans Podlipnik Castillo" ,"Teimuraz Gabashvili/Uladzimir Ignatik" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,challeger ,ATP
